application_id,pan_number,applicant_name,employer_name,employer_type,employment_tenure_years,gross_salary,total_deductions,declared_income,income_stability,existing_emi_total,bank_balance,bounce_count,statement_months,spending_ratio,negative_month_count,cibil_score,negative_items_count,oldest_account_years,inquiries_12m,accounts_good_standing,derogatory_marks,requested_loan_amount,requested_tenure_months,aadhaar_number,date_of_birth,phone_number,email,address,verified_income,income_mismatch_flag,default_flag,written_off_flag,credit_enquiries_6m,interest_rate,proposed_emi,dti_ratio,data_consistency_flag,ocr_confidence_score,document_consistency_flag,decision,risk_category,decision_reason_codes,confidence_score,hil_required_flag,application_date
APP000604,TLTWE6897M,Priya Bansal,HCL Technologies,Startup,16,30364,8747,25517,High,8798,29605,0,12,0.9,0,640,3,7,6,4,3,183000,84,582262316750,1999-10-28,9715327034,pbansal@outlook.com,"Flat 522, D Wing, Shanti Plaza, Satellite, Jaipur, Rajasthan - 321820",25900,FALSE,FALSE,FALSE,5,16.58,3695.47,0.482,TRUE,93.39,TRUE,APPROVE,MEDIUM,LOW_CREDIT_SCORE,91.27,TRUE,2025-12-28
APP000605,IJYDO8224I,Ritika Kulkarni,Independent Practice,Self-Employed,8,108082,33479,106433,High,29510,111396,1,12,0.41,3,633,5,6,8,4,1,296000,60,961380718606,1994-07-08,8193994510,ritikakulkarni@rediffmail.com,"Flat 391, D Wing, Shanti Apartments, Gomti Nagar, Delhi, Delhi - 866126",98339,FALSE,FALSE,FALSE,1,16.19,7228.06,0.374,TRUE,70.05,TRUE,REVIEW,MEDIUM,LOW_CREDIT_SCORE|ADVERSE_CREDIT_HISTORY,89.71,TRUE,2026-01-15
APP000606,NTYTN0842X,Neha Menon,Cognizant,MNC,2,162757,55942,141074,Medium,19609,465917,1,6,0.56,4,758,0,7,2,4,1,935000,72,603680858844,1989-05-11,9137213267,neha.menon@hotmail.com,"Flat 78, C Wing, Sai Plaza, Gomti Nagar, Lucknow, Uttar Pradesh - 157485",148800,FALSE,FALSE,FALSE,1,11.17,17878.38,0.252,TRUE,81.21,TRUE,APPROVE,LOW,MEETS_CRITERIA,90.17,FALSE,2026-03-09
APP000607,KFDFD4170F,Shreya Nambiar,State Government,Government,27,65736,18238,82448,High,3803,137894,0,3,1,0,722,4,4,5,2,0,398000,48,588811859206,1994-08-26,9304165272,shreya.nambiar@hotmail.com,"Flat 353, A Wing, Shanti Apartments, Koramangala, Lucknow, Uttar Pradesh - 144588",60901,TRUE,FALSE,FALSE,2,13.16,10708.98,0.238,TRUE,93.66,TRUE,REVIEW,MEDIUM,INCOME_MISMATCH,88.45,TRUE,2026-02-23
APP000608,DMATJ6554G,Varun Joshi,Accenture,Private Sector,11,133718,29082,114326,High,11670,48060,2,3,0.99,2,675,1,3,1,6,2,267000,60,501626251049,1988-01-22,9161730515,vjoshi@gmail.com,"Flat 208, A Wing, Lakshmi Residency, Banjara Hills, Ahmedabad, Gujarat - 407670",123365,FALSE,FALSE,FALSE,2,12.04,5944.67,0.143,TRUE,84.16,TRUE,APPROVE,LOW,MEETS_CRITERIA,85.66,FALSE,2026-01-16
APP000609,LGDKA8057L,Meera Bansal,Google India,Startup,1,136808,38238,123548,Low,30771,320767,3,12,1.25,1,636,5,4,9,4,2,412000,60,420181902320,1984-10-21,9665198890,mbansal@gmail.com,"Flat 34, B Wing, Lakshmi Heights, Viman Nagar, Kolkata, West Bengal - 225813",116227,FALSE,FALSE,FALSE,5,17.92,10444.17,0.355,TRUE,76.59,TRUE,REVIEW,MEDIUM,LOW_CREDIT_SCORE|HIGH_BOUNCE_RATE|ADVERSE_CREDIT_HISTORY|EXCESSIVE_INQUIRIES,90.2,TRUE,2026-02-24
APP000610,HJHGU7771S,Kunal Mehta,NTPC,Public Sector,12,72144,21063,64860,High,18754,132503,0,3,0.78,3,712,0,8,1,3,1,278000,24,145955080029,1982-01-17,9869547356,kunal930@hotmail.com,"Flat 423, A Wing, Royal Plaza, Koramangala, Hyderabad, Telangana - 139869",70502,FALSE,FALSE,FALSE,1,13.31,13257.14,0.454,TRUE,72.71,TRUE,REVIEW,LOW,MEETS_CRITERIA,85.64,FALSE,2026-03-11
APP000611,OXJYM2039O,Poornima Verma,HCL Technologies,Startup,12,142118,37095,150247,High,44411,50627,1,12,1.18,2,723,4,3,2,5,2,659000,24,482817393396,1980-07-31,8010829656,poornima931@gmail.com,"Flat 285, D Wing, Lakshmi Plaza, Satellite, Pune, Maharashtra - 977363",120460,TRUE,FALSE,FALSE,2,12.8,31268.19,0.628,TRUE,79.99,TRUE,REVIEW,MEDIUM,HIGH_DTI|INCOME_MISMATCH,87.12,TRUE,2026-01-03
APP000612,GNWII0198R,Ravi Iyer,Self Employed,Self-Employed,10,170462,26002,219526,High,33268,99526,0,12,0.72,3,747,2,9,6,2,1,1347000,12,819805283905,1967-03-13,9306730830,ravi.iyer@yahoo.com,"Flat 653, D Wing, Royal Heights, Malviya Nagar, Pune, Maharashtra - 930208",169872,TRUE,FALSE,FALSE,2,14.11,121012.98,0.908,TRUE,82.59,TRUE,REVIEW,MEDIUM,HIGH_DTI|INCOME_MISMATCH,86.73,TRUE,2025-12-04
APP000613,GUYIU4439T,Sanjay Rao,Central Government,Government,23,249815,55170,215954,High,71566,131436,0,3,0.54,2,680,3,14,2,4,2,1185000,60,632732437039,1979-02-06,9790566514,srao@gmail.com,"Flat 531, D Wing, Lakshmi Plaza, Adyar, Pune, Maharashtra - 257615",248158,TRUE,FALSE,FALSE,3,11.16,25859.43,0.393,TRUE,98.86,TRUE,APPROVE,MEDIUM,INCOME_MISMATCH,91.58,TRUE,2026-04-24
APP000614,IRSUT1119O,Mohit Menon,Indian Railways,Public Sector,5,87269,21941,79087,High,32378,48416,0,6,0.41,4,527,8,3,13,0,2,556000,24,734787354145,1993-04-23,8864731168,mmenon@hotmail.com,"Flat 485, C Wing, Sai Plaza, Andheri, Hyderabad, Telangana - 114465",81318,FALSE,FALSE,TRUE,7,19.78,28238.35,0.745,TRUE,83.55,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|HIGH_DTI|ADVERSE_CREDIT_HISTORY|EXCESSIVE_INQUIRIES|WRITTEN_OFF_ACCOUNT,87.54,TRUE,2026-03-18
APP000615,YVLTL2210C,Rohan Chopra,HCL Technologies,Startup,4,90152,17265,113173,Medium,19552,133841,1,3,0.43,1,851,1,12,3,8,0,292000,36,938045030834,1995-02-17,8111647649,rohan.chopra@yahoo.com,"Flat 899, B Wing, Sai Apartments, Malviya Nagar, Hyderabad, Telangana - 780501",84327,TRUE,FALSE,FALSE,0,8.72,9247.52,0.342,TRUE,83.2,TRUE,APPROVE,LOW,INCOME_MISMATCH,85.09,TRUE,2026-04-09
APP000616,IZMKR2506H,Swati Singh,KPMG,Private Sector,6,209375,35557,215763,High,51596,283864,2,12,1.15,1,656,3,13,5,2,1,819000,12,812883793985,1976-09-05,8130822781,swati685@outlook.com,"Flat 848, B Wing, Sai Complex, Satellite, Hyderabad, Telangana - 718724",189938,TRUE,FALSE,FALSE,0,14.48,73720.75,0.66,FALSE,94.61,TRUE,REJECT,HIGH,HIGH_DTI|INCOME_MISMATCH,77.96,TRUE,2025-12-12
APP000617,GLZXE9242O,Simran Bansal,Cognizant,MNC,14,206064,41072,156080,High,58266,661105,0,3,1.22,2,693,3,8,4,6,1,1204000,36,237886173277,1981-10-14,8606395136,sbansal@gmail.com,"Flat 792, D Wing, Royal Heights, Salt Lake, Kolkata, West Bengal - 178070",196488,TRUE,FALSE,FALSE,3,14.38,41372.43,0.507,TRUE,85.54,TRUE,REVIEW,MEDIUM,HIGH_DTI|INCOME_MISMATCH,92.15,TRUE,2026-03-18
APP000618,XEHOO1783J,Raj Desai,Amazon India,Startup,3,190580,59918,213875,Medium,63707,364713,0,6,1.17,0,749,0,10,5,2,2,1100000,24,25670217829,1985-11-22,8998816103,raj313@yahoo.com,"Flat 229, A Wing, Krishna Complex, Gomti Nagar, Mumbai, Maharashtra - 959244",169829,TRUE,FALSE,FALSE,3,13.19,52394.23,0.684,TRUE,73.71,TRUE,APPROVE,MEDIUM,HIGH_DTI|INCOME_MISMATCH,84.89,TRUE,2025-12-22
APP000619,MJHJB8443P,Simran Bansal,NTPC,Public Sector,11,240135,69753,231828,High,7838,111810,0,12,1.21,3,549,11,5,12,2,4,1145000,36,281070560557,1979-01-21,9384109600,simran.bansal@hotmail.com,"Flat 199, D Wing, Shanti Residency, Malviya Nagar, Kolkata, West Bengal - 496851",214375,FALSE,FALSE,FALSE,4,20.87,43061.56,0.237,TRUE,75.64,TRUE,REVIEW,MEDIUM,LOW_CREDIT_SCORE|ADVERSE_CREDIT_HISTORY|EXCESSIVE_INQUIRIES,90.7,TRUE,2026-04-24
APP000620,VISYP3078X,Pooja Bansal,Indian Railways,Public Sector,8,180690,39042,122005,High,27803,398696,0,3,0.83,2,746,4,9,2,2,1,1209000,36,880414036348,1973-11-28,8545126193,poojabansal@rediffmail.com,"Flat 616, B Wing, Shanti Plaza, Salt Lake, Mumbai, Maharashtra - 408603",158140,TRUE,FALSE,FALSE,1,12.56,40480.24,0.432,TRUE,90.24,TRUE,REVIEW,MEDIUM,INCOME_MISMATCH,93.33,TRUE,2026-04-22
APP000621,ZBCKL9968V,Rohan Mishra,Amazon India,Startup,4,84379,17205,70873,Medium,17102,142576,1,12,0.75,0,711,4,4,2,4,1,269000,60,496737196755,1995-02-27,8591209454,rohan651@rediffmail.com,"Flat 574, D Wing, Royal Plaza, Gomti Nagar, Hyderabad, Telangana - 244963",78319,TRUE,FALSE,FALSE,0,11.13,5866.17,0.293,TRUE,87.69,TRUE,REVIEW,MEDIUM,INCOME_MISMATCH,92.9,TRUE,2026-02-20
APP000622,GHLLJ2744B,Suresh Iyer,Capgemini,Private Sector,12,37351,10625,43853,High,2887,108860,1,6,0.75,3,611,4,9,9,1,3,148000,48,287407519391,1986-09-14,9160378280,suresh.iyer@yahoo.com,"Flat 574, D Wing, Lakshmi Plaza, Viman Nagar, Mumbai, Maharashtra - 660926",33494,TRUE,FALSE,FALSE,2,15.63,4166.37,0.211,TRUE,85.3,TRUE,REJECT,MEDIUM,LOW_CREDIT_SCORE|INCOME_MISMATCH|EXCESSIVE_INQUIRIES,86.26,TRUE,2026-02-23
APP000623,UTKUD0174J,Poornima Bansal,State Government,Government,11,146389,22648,183085,High,39401,119677,0,3,1.17,2,840,1,6,4,7,1,326000,12,94665497705,1976-12-05,9264434954,poornimabansal@yahoo.com,"Flat 927, A Wing, Sai Paradise, Andheri, Mumbai, Maharashtra - 989029",146122,TRUE,FALSE,FALSE,1,10.3,28706.09,0.466,TRUE,57.9,FALSE,APPROVE,MEDIUM,INCOME_MISMATCH|DOCUMENT_INCONSISTENCY,67.96,TRUE,2026-03-13
APP000624,HYYQI6614N,Anjali Shah,Freelance Consultant,Self-Employed,15,89652,20057,72207,High,4470,93128,5,6,1.03,2,745,0,15,6,3,0,293000,48,793333569420,1991-09-03,9784457661,ashah@gmail.com,"Flat 67, C Wing, Shanti Residency, Adyar, Chennai, Tamil Nadu - 181594",79501,TRUE,FALSE,FALSE,0,12.59,7800.96,0.154,TRUE,89.57,TRUE,REVIEW,MEDIUM,INCOME_MISMATCH|HIGH_BOUNCE_RATE,87.61,TRUE,2026-04-09
APP000625,VNEZX1323G,Divya Thakur,Google India,Startup,3,69732,19691,84377,Medium,16007,38043,1,12,0.71,4,731,3,6,3,2,0,323000,48,256286078138,1962-12-30,9075134074,divya615@outlook.com,"Flat 906, C Wing, Krishna Apartments, Salt Lake, Jaipur, Rajasthan - 154307",62074,TRUE,FALSE,FALSE,1,12.08,8518.52,0.395,TRUE,72.3,FALSE,REVIEW,MEDIUM,INCOME_MISMATCH|DOCUMENT_INCONSISTENCY,72.31,TRUE,2026-01-05
APP000626,RGAPE9713B,Manish Kapoor,Coal India,Public Sector,20,104364,29891,125834,High,3297,233451,1,6,0.89,4,501,12,8,15,2,2,525000,60,53900343292,1972-01-07,8720555562,mkapoor@outlook.com,"Flat 751, B Wing, Sai Heights, Gomti Nagar, Kolkata, West Bengal - 825031",103752,TRUE,FALSE,TRUE,8,19.23,13685.32,0.164,TRUE,72.06,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|INCOME_MISMATCH|ADVERSE_CREDIT_HISTORY|EXCESSIVE_INQUIRIES|WRITTEN_OFF_ACCOUNT,87.08,TRUE,2026-03-30
APP000627,JQWRH7678Y,Nikhil Iyer,Deloitte,Private Sector,9,193558,36394,189714,High,10831,123705,1,6,1.14,2,872,0,5,4,3,0,440000,24,567032718875,1977-02-18,8375098020,nikhil778@yahoo.com,"Flat 813, C Wing, Sai Paradise, Andheri, Pune, Maharashtra - 585188",161416,TRUE,FALSE,FALSE,1,8.67,20034.73,0.191,TRUE,96.38,TRUE,REVIEW,LOW,INCOME_MISMATCH,94.94,TRUE,2026-03-26
APP000628,BKUGD4973V,Ravi Desai,Freelance Consultant,Self-Employed,15,176852,60108,148972,High,36919,49010,0,12,1.17,1,875,0,13,1,6,0,1328000,48,79352756520,1973-04-07,8231300161,ravidesai@yahoo.com,"Flat 958, D Wing, Krishna Residency, Andheri, Lucknow, Uttar Pradesh - 979884",167862,TRUE,FALSE,FALSE,1,8.85,32952.83,0.416,TRUE,71.78,TRUE,REVIEW,MEDIUM,INCOME_MISMATCH,85.65,TRUE,2025-11-15
APP000629,MLNQB1101T,Priya Bansal,Proprietorship,Self-Employed,10,207081,51070,214053,High,20077,519369,0,3,0.6,0,686,2,3,2,3,0,1228000,24,798011705647,1961-01-02,8658575790,priya508@hotmail.com,"Flat 955, A Wing, Royal Paradise, Koramangala, Ahmedabad, Gujarat - 973944",177764,TRUE,FALSE,FALSE,2,11.09,57285.75,0.435,TRUE,70.68,TRUE,REVIEW,MEDIUM,INCOME_MISMATCH,84.75,TRUE,2026-04-05
APP000630,JGJVU4279G,Sakshi Patel,Indian Railways,Public Sector,14,171100,57236,133508,High,7513,85820,0,12,0.76,0,885,0,16,3,4,1,410000,36,172303582172,1982-03-28,8733080480,sakshi.patel@rediffmail.com,"Flat 791, C Wing, Krishna Tower, Gomti Nagar, Bangalore, Karnataka - 121704",148040,TRUE,FALSE,FALSE,1,8.96,13030.26,0.139,TRUE,88.95,TRUE,APPROVE,LOW,INCOME_MISMATCH,87.79,TRUE,2026-04-26
APP000631,TYNNL4732H,Varun Nambiar,TCS,MNC,20,191743,54796,142520,High,51165,527180,0,3,0.96,3,630,3,9,6,3,1,1013000,48,689537425257,1964-12-04,8568997739,varunnambiar@gmail.com,"Flat 998, D Wing, Shanti Plaza, Adyar, Bangalore, Karnataka - 788482",160690,TRUE,TRUE,FALSE,1,14.3,27834.41,0.492,TRUE,88.63,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|INCOME_MISMATCH|PAST_DEFAULT,95.99,TRUE,2025-11-23
APP000632,RWFUU0176S,Priya Malhotra,Own Business,Self-Employed,2,136041,22973,132252,Medium,27108,382764,0,12,0.77,3,727,1,11,4,4,0,710000,72,815660309805,1991-07-30,9783434936,pmalhotra@gmail.com,"Flat 631, D Wing, Sai Plaza, Adyar, Ahmedabad, Gujarat - 398189",126253,FALSE,FALSE,FALSE,1,11.6,13733.39,0.323,TRUE,89.49,TRUE,APPROVE,LOW,MEETS_CRITERIA,92.25,FALSE,2026-01-12
APP000633,OJNED4219K,Sakshi Kumar,NTPC,Public Sector,24,110122,23736,126120,High,25477,30818,1,6,0.41,0,706,2,9,3,5,2,516000,60,876634041974,1994-05-27,9176522469,skumar@gmail.com,"Flat 183, A Wing, Lakshmi Residency, Malviya Nagar, Lucknow, Uttar Pradesh - 488715",99149,TRUE,FALSE,FALSE,0,12.04,11488.57,0.373,TRUE,73.45,TRUE,APPROVE,MEDIUM,INCOME_MISMATCH,86.19,TRUE,2025-11-24
APP000634,NGJHE9793J,Gaurav Kapoor,Capgemini,Startup,3,85094,24631,57755,Medium,26029,118375,1,6,0.58,4,774,2,13,2,6,1,148000,60,35341765461,1995-10-19,9111910147,gauravkapoor@rediffmail.com,"Flat 533, A Wing, Shanti Tower, Salt Lake, Kolkata, West Bengal - 687259",71153,TRUE,FALSE,FALSE,1,8.51,3037.16,0.409,TRUE,98.15,TRUE,REVIEW,MEDIUM,INCOME_MISMATCH,96.97,TRUE,2025-12-02
APP000635,EOBKV6737B,Kavita Pillai,Indian Railways,Public Sector,2,187970,33977,137078,Medium,66979,600838,1,12,0.54,1,798,0,7,0,7,1,1274000,48,764526587280,1967-01-07,9438656260,kavita.pillai@gmail.com,"Flat 884, A Wing, Shanti Paradise, Gomti Nagar, Delhi, Delhi - 636303",172258,TRUE,FALSE,FALSE,0,10.21,32440.57,0.577,TRUE,95.32,TRUE,REVIEW,MEDIUM,HIGH_DTI|INCOME_MISMATCH,94.41,TRUE,2026-04-25
APP000636,QEJBW6990A,Raj Chopra,State Government,Government,11,114098,35736,92429,High,3937,187054,1,3,0.72,3,652,1,14,4,4,2,608000,12,294286358349,1994-06-22,9463898749,rajchopra@outlook.com,"Flat 963, C Wing, Lakshmi Apartments, Viman Nagar, Hyderabad, Telangana - 480888",101014,FALSE,FALSE,FALSE,0,14.43,54713.66,0.581,FALSE,57.44,FALSE,REVIEW,MEDIUM,HIGH_DTI|DOCUMENT_INCONSISTENCY,49.48,TRUE,2025-12-06
APP000637,QEBMU5662I,Gaurav Singh,Wipro,Private Sector,19,52305,15824,57619,High,13339,71418,0,3,0.99,1,739,2,7,4,6,2,281000,12,917284584874,1998-07-21,8140092628,gsingh@gmail.com,"Flat 22, A Wing, Krishna Complex, Andheri, Bangalore, Karnataka - 684527",50194,TRUE,FALSE,FALSE,0,11.01,24836.56,0.761,TRUE,73.23,TRUE,REVIEW,MEDIUM,HIGH_DTI|INCOME_MISMATCH,89.08,TRUE,2026-02-22
APP000638,DSHQR7609L,Pooja Rao,Freelance Consultant,Self-Employed,5,35344,11588,30275,High,1635,84298,0,3,0.68,3,416,7,8,11,1,3,126000,36,724460957724,2000-10-14,8277476308,pooja.rao@yahoo.com,"Flat 97, D Wing, Sai Complex, Andheri, Lucknow, Uttar Pradesh - 138749",30364,FALSE,FALSE,TRUE,6,18.74,4602.11,0.205,TRUE,79.39,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|ADVERSE_CREDIT_HISTORY|EXCESSIVE_INQUIRIES|WRITTEN_OFF_ACCOUNT,87.39,TRUE,2026-01-05
APP000639,AYTGZ4148Q,Manish Kumar,Microsoft India,Startup,4,55084,15405,48607,Medium,3898,130590,2,6,0.99,2,685,1,6,5,3,0,290000,36,2554645334,1989-04-13,8598529484,manish106@outlook.com,"Flat 37, B Wing, Lakshmi Tower, Satellite, Kolkata, West Bengal - 322307",49265,FALSE,FALSE,FALSE,0,11.27,9531.35,0.273,TRUE,97.89,TRUE,APPROVE,LOW,MEETS_CRITERIA,93.95,FALSE,2025-11-08
APP000640,NWSJS4910I,Gaurav Pandey,Self Employed,Self-Employed,9,41626,9693,44196,High,4574,106319,3,6,1.15,0,553,4,2,4,4,1,178000,12,859271436947,2002-07-04,9193476889,gaurav.pandey@yahoo.com,"Flat 682, C Wing, Krishna Heights, Malviya Nagar, Jaipur, Rajasthan - 501709",35950,TRUE,FALSE,FALSE,2,14.56,16029.05,0.573,TRUE,91.82,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|HIGH_DTI|INCOME_MISMATCH|HIGH_BOUNCE_RATE,90.48,TRUE,2026-03-12
APP000641,JTYLI5864C,Karan Verma,HDFC Bank,MNC,10,186399,35459,206481,High,31750,65301,0,6,0.63,0,769,0,17,0,6,1,543000,36,373183594123,1971-08-19,9159232580,karan.verma@yahoo.com,"Flat 785, D Wing, Krishna Heights, Banjara Hills, Delhi, Delhi - 950354",160092,TRUE,FALSE,FALSE,2,9.32,17348.24,0.307,TRUE,70.06,TRUE,REVIEW,LOW,INCOME_MISMATCH,86.87,TRUE,2025-12-21
APP000642,TZFSK0418V,Nisha Verma,Deloitte,Private Sector,3,80301,12114,55194,Medium,10460,158601,1,6,0.73,1,656,4,11,1,5,1,564000,72,215143517236,1992-11-17,8350448526,nisha941@yahoo.com,"Flat 158, C Wing, Krishna Apartments, Salt Lake, Ahmedabad, Gujarat - 137258",71534,TRUE,FALSE,FALSE,2,11.79,10964.81,0.3,FALSE,81.65,TRUE,REVIEW,MEDIUM,INCOME_MISMATCH,73.43,TRUE,2025-12-28
APP000643,BUOWP7275B,Amit Nambiar,Capgemini,Startup,5,80739,12791,92940,High,7334,33030,0,3,0.92,0,622,5,7,6,2,1,518000,12,733807926609,1980-11-05,9004475017,amit441@hotmail.com,"Flat 529, D Wing, Krishna Paradise, Andheri, Kolkata, West Bengal - 776883",76320,TRUE,FALSE,FALSE,4,17.38,47337.53,0.716,TRUE,70.91,FALSE,REVIEW,HIGH,LOW_CREDIT_SCORE|HIGH_DTI|INCOME_MISMATCH|DOCUMENT_INCONSISTENCY|ADVERSE_CREDIT_HISTORY,70.31,TRUE,2026-03-14
APP000644,VFORX7271J,Divya Mehta,Coal India,Public Sector,12,82235,28740,89890,High,5088,87660,1,12,0.65,3,586,2,5,10,3,3,140000,24,492243023200,1995-02-20,9813278928,divya.mehta@yahoo.com,"Flat 857, B Wing, Krishna Heights, Koramangala, Lucknow, Uttar Pradesh - 848837",69210,TRUE,FALSE,FALSE,4,14,6721.8,0.171,TRUE,81.37,TRUE,APPROVE,MEDIUM,LOW_CREDIT_SCORE|INCOME_MISMATCH|EXCESSIVE_INQUIRIES,92.82,TRUE,2025-12-26
APP000645,BMEDZ4810X,Rohan Malhotra,NTPC,Public Sector,21,44590,6933,43663,High,9444,117076,3,3,1.19,0,376,5,3,9,1,3,279000,48,245989777382,1991-07-10,9038214629,rohanmalhotra@yahoo.com,"Flat 535, C Wing, Sai Plaza, Koramangala, Hyderabad, Telangana - 306411",40645,FALSE,FALSE,FALSE,4,19.21,8373.08,0.438,TRUE,88.71,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|HIGH_BOUNCE_RATE|ADVERSE_CREDIT_HISTORY|EXCESSIVE_INQUIRIES,88.74,TRUE,2025-12-09
APP000646,XSJHX6616O,Ritika Kumar,Capgemini,Private Sector,1,220706,57717,196684,Low,45202,253616,2,6,1.01,2,730,2,11,6,4,0,787000,72,583387895919,1981-01-28,9853094587,ritikakumar@rediffmail.com,"Flat 829, B Wing, Sai Heights, Banjara Hills, Kolkata, West Bengal - 335925",187405,FALSE,FALSE,FALSE,0,12.33,15521.39,0.324,TRUE,92.36,TRUE,APPROVE,LOW,MEETS_CRITERIA,93.28,FALSE,2025-11-01
APP000647,DVWRT3168U,Aditya Thakur,EY,Private Sector,11,167819,29880,120950,High,23887,66627,5,6,1.18,1,694,1,3,3,2,2,587000,84,105562412667,1963-03-22,8680940596,athakur@yahoo.com,"Flat 175, C Wing, Sai Complex, Salt Lake, Chennai, Tamil Nadu - 983310",146375,TRUE,FALSE,FALSE,1,14.28,11091.38,0.239,TRUE,70.87,TRUE,REVIEW,MEDIUM,INCOME_MISMATCH|HIGH_BOUNCE_RATE,89.51,TRUE,2025-12-07
APP000648,GZCZE3772O,Nikhil Chopra,TCS,MNC,1,106692,17170,123260,Low,40784,310188,0,12,0.57,0,587,6,2,3,2,1,246000,36,67644286307,1967-09-17,9878101012,nchopra@outlook.com,"Flat 656, A Wing, Royal Tower, Banjara Hills, Lucknow, Uttar Pradesh - 209876",105228,TRUE,FALSE,FALSE,3,14.34,8448.38,0.468,TRUE,89.47,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|INCOME_MISMATCH|ADVERSE_CREDIT_HISTORY,89.49,TRUE,2026-03-01
APP000649,BUJAC7550N,Rahul Chauhan,Freelance Consultant,Self-Employed,14,73862,20184,75222,High,6761,21568,0,6,1.27,0,639,5,3,8,2,1,206000,12,514148351560,1975-09-25,8151427702,rchauhan@rediffmail.com,"Flat 108, A Wing, Lakshmi Tower, Koramangala, Delhi, Delhi - 223189",64212,TRUE,FALSE,FALSE,3,14.75,18568.92,0.394,TRUE,91.28,TRUE,REJECT,MEDIUM,LOW_CREDIT_SCORE|INCOME_MISMATCH|ADVERSE_CREDIT_HISTORY,92.68,TRUE,2025-12-12
APP000650,ISEYO4774S,Raj Iyer,Amazon India,MNC,7,103483,18599,79040,High,15160,235571,0,12,1.24,3,600,5,7,4,1,2,479000,72,601099931914,1989-01-06,9909981297,riyer@rediffmail.com,"Flat 751, C Wing, Royal Residency, Viman Nagar, Chennai, Tamil Nadu - 844467",88890,TRUE,FALSE,FALSE,1,14.54,10009.19,0.283,TRUE,50.48,FALSE,REVIEW,MEDIUM,LOW_CREDIT_SCORE|INCOME_MISMATCH|DOCUMENT_INCONSISTENCY|ADVERSE_CREDIT_HISTORY,62.99,TRUE,2025-12-06
APP000651,QGKLB4582B,Vivek Pandey,Wipro,Private Sector,1,110300,30328,112702,Low,28862,86127,1,6,0.75,3,702,0,6,4,3,2,542000,36,513315792082,1988-06-16,9266162017,vivekpandey@rediffmail.com,"Flat 660, D Wing, Royal Complex, Satellite, Pune, Maharashtra - 160761",97208,TRUE,FALSE,FALSE,1,11.15,17782.91,0.48,TRUE,98.92,TRUE,REVIEW,MEDIUM,INCOME_MISMATCH,93.94,TRUE,2026-02-14
APP000652,IAQQI9602N,Poornima Gupta,State Government,Government,16,203834,40237,179319,High,60867,101003,0,12,1.15,0,496,11,1,12,2,5,1225000,36,980556441994,1980-04-14,9724361605,poornima.gupta@gmail.com,"Flat 409, A Wing, Krishna Residency, Koramangala, Ahmedabad, Gujarat - 899353",181673,FALSE,TRUE,TRUE,4,17.94,44249.82,0.579,TRUE,75.77,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|HIGH_DTI|ADVERSE_CREDIT_HISTORY|EXCESSIVE_INQUIRIES|PAST_DEFAULT|WRITTEN_OFF_ACCOUNT,90.77,TRUE,2026-04-03
APP000653,LQRDE3725B,Rohan Rao,HDFC Bank,Private Sector,1,51809,7829,41323,Low,2719,49533,3,6,0.41,4,868,1,8,4,5,1,327000,48,674867567535,2000-01-15,9753474392,rohan.rao@hotmail.com,"Flat 559, D Wing, Royal Residency, Andheri, Ahmedabad, Gujarat - 317568",44646,FALSE,FALSE,FALSE,2,8.75,8098.65,0.242,FALSE,77.56,TRUE,REVIEW,MEDIUM,HIGH_BOUNCE_RATE,70.28,TRUE,2025-11-20
APP000654,HUHRX3091W,Sanjay Chopra,HCL Technologies,Private Sector,2,85553,20377,96196,Medium,2723,212361,0,3,1.06,1,648,5,10,9,1,1,539000,48,610540260284,1975-03-04,8655921895,sanjaychopra@rediffmail.com,"Flat 685, C Wing, Sai Paradise, Malviya Nagar, Hyderabad, Telangana - 387760",80801,TRUE,FALSE,FALSE,1,16.41,15388.83,0.224,TRUE,73.04,TRUE,REVIEW,MEDIUM,LOW_CREDIT_SCORE|INCOME_MISMATCH|ADVERSE_CREDIT_HISTORY|EXCESSIVE_INQUIRIES,88.42,TRUE,2026-04-02
APP000655,EOAHP6571G,Nikhil Saxena,Self Employed,Self-Employed,11,207654,45134,222760,High,54078,695930,1,3,0.87,1,598,5,6,3,1,3,1565000,24,512167608960,1961-04-03,9706658978,nikhil232@outlook.com,"Flat 134, C Wing, Krishna Complex, Adyar, Jaipur, Rajasthan - 683839",196101,TRUE,FALSE,FALSE,5,16.42,76941.7,0.668,TRUE,76.53,TRUE,REJECT,HIGH,LOW_CREDIT_SCORE|HIGH_DTI|INCOME_MISMATCH|ADVERSE_CREDIT_HISTORY,89.29,TRUE,2026-04-26
